epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7995,0.0000,0.7178,645.6157,0.1600,0.8141,0.0000,0.7399,594.1706,0.1386
1,0.8079,0.0000,0.7473,641.0026,0.1405,0.8159,0.0000,0.7570,591.8670,0.1360
2,0.8128,0.0000,0.7595,638.8697,0.1360,0.8172,0.0000,0.7594,591.4328,0.1346
3,0.8169,0.0000,0.7687,637.6411,0.1333,0.8190,0.0000,0.7619,591.2083,0.1335
4,0.8208,0.0000,0.7768,636.6691,0.1313,0.8196,0.0000,0.7694,590.4355,0.1336
5,0.8239,0.0000,0.7828,635.9757,0.1297,0.8215,0.0000,0.7684,590.5084,0.1329
6,0.8264,0.0000,0.7877,635.2845,0.1282,0.8218,0.0000,0.7728,590.1057,0.1323
7,0.8284,0.0000,0.7912,634.7500,0.1270,0.8227,0.0000,0.7724,590.0473,0.1320
8,0.8300,0.0000,0.7939,634.3768,0.1261,0.8215,0.0000,0.7741,590.0123,0.1330
9,0.8314,0.0000,0.7964,633.9718,0.1252,0.8235,0.0000,0.7765,589.6707,0.1320
10,0.8322,0.0000,0.7982,633.7068,0.1246,0.8228,0.0000,0.7797,589.2280,0.1312
11,0.8333,0.0000,0.8002,633.4193,0.1240,0.8247,0.0000,0.7770,589.5116,0.1313
12,0.8346,0.0000,0.8023,633.1162,0.1233,0.8236,0.0000,0.7788,589.4312,0.1314
13,0.8351,0.0000,0.8033,632.9373,0.1229,0.8257,0.0000,0.7801,589.4197,0.1311
14,0.8359,0.0000,0.8048,632.7002,0.1224,0.8252,0.0000,0.7804,589.3859,0.1308
15,0.8370,0.0000,0.8066,632.4337,0.1217,0.8246,0.0000,0.7811,589.3199,0.1307
16,0.8377,0.0000,0.8083,632.0618,0.1208,0.8252,0.0000,0.7827,588.9331,0.1308
17,0.8388,0.0000,0.8105,631.7443,0.1202,0.8273,0.0000,0.7845,588.9657,0.1304
18,0.8400,0.0000,0.8124,631.5041,0.1197,0.8257,0.0000,0.7820,589.1005,0.1310
19,0.8408,0.0000,0.8138,631.3205,0.1192,0.8275,0.0000,0.7871,588.6370,0.1301
