epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7761,0.0000,0.7128,649.6734,0.1952,0.8130,0.0000,0.7372,594.8170,0.1463
1,0.8029,0.0000,0.7410,642.6872,0.1506,0.8199,0.0000,0.7640,591.4302,0.1351
2,0.8154,0.0000,0.7676,638.3670,0.1379,0.8297,0.0000,0.7875,587.5287,0.1267
3,0.8276,0.0000,0.7905,634.0168,0.1276,0.8381,0.0000,0.8042,583.9955,0.1185
4,0.8371,0.0000,0.8094,630.5265,0.1197,0.8445,0.0000,0.8186,581.7811,0.1127
5,0.8483,0.0000,0.8284,627.1824,0.1121,0.8547,0.0000,0.8344,578.9320,0.1057
6,0.8631,0.0000,0.8483,622.6234,0.1016,0.8698,0.0000,0.8569,572.7865,0.0941
7,0.8789,0.0000,0.8689,616.9775,0.0888,0.8853,0.0000,0.8758,568.6235,0.0825
8,0.8977,0.0000,0.8926,611.0567,0.0747,0.9006,0.0000,0.8964,562.7700,0.0706
9,0.9207,0.0000,0.9188,604.4760,0.0594,0.9261,0.0000,0.9247,556.0385,0.0536
10,0.9423,0.0000,0.9417,598.2254,0.0449,0.9493,0.0000,0.9488,549.7962,0.0392
11,0.9582,0.0005,0.9579,593.5873,0.0343,0.9626,0.0000,0.9623,546.1007,0.0301
12,0.9698,0.0026,0.9697,589.9233,0.0259,0.9645,0.0000,0.9643,545.2892,0.0289
13,0.9776,0.0090,0.9775,587.4846,0.0204,0.9803,0.0459,0.9802,540.6829,0.0177
14,0.9830,0.0327,0.9830,585.6225,0.0163,0.9794,0.0204,0.9793,539.5945,0.0176
15,0.9859,0.0448,0.9859,584.6664,0.0141,0.9785,0.0153,0.9784,540.2870,0.0185
16,0.9882,0.0818,0.9882,583.8099,0.0123,0.9831,0.0255,0.9831,537.9322,0.0146
17,0.9894,0.0923,0.9893,583.3826,0.0113,0.9873,0.0357,0.9872,537.2133,0.0120
18,0.9905,0.1108,0.9904,582.9412,0.0104,0.9852,0.0357,0.9852,538.5931,0.0129
19,0.9916,0.1303,0.9915,582.5392,0.0095,0.9920,0.1531,0.9920,536.1655,0.0085
