epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8053,0.0000,0.7429,641.5699,0.1417,0.8215,0.0000,0.7857,587.2878,0.1263
1,0.8290,0.0000,0.7988,632.3959,0.1209,0.8409,0.0000,0.8185,581.5543,0.1122
2,0.8536,0.0000,0.8367,625.9709,0.1068,0.8557,0.0000,0.8364,578.8561,0.1043
3,0.8739,0.0000,0.8628,620.9363,0.0956,0.8698,0.0000,0.8543,575.5333,0.0962
4,0.8909,0.0000,0.8831,616.5463,0.0858,0.8841,0.0000,0.8735,571.0754,0.0876
5,0.9021,0.0000,0.8959,613.5824,0.0790,0.8911,0.0000,0.8833,568.5752,0.0836
6,0.9110,0.0000,0.9060,611.0113,0.0733,0.8942,0.0000,0.8863,566.3582,0.0823
7,0.9190,0.0000,0.9149,608.7074,0.0681,0.8931,0.0000,0.8863,567.7552,0.0809
8,0.9272,0.0000,0.9241,606.2813,0.0627,0.9033,0.0000,0.8975,564.2291,0.0753
9,0.9356,0.0000,0.9332,603.7495,0.0570,0.9030,0.0000,0.8978,562.4953,0.0771
10,0.9422,0.0000,0.9403,601.8063,0.0528,0.9017,0.0000,0.8972,562.0528,0.0775
11,0.9480,0.0000,0.9465,600.2908,0.0495,0.9227,0.0000,0.9203,556.7244,0.0646
12,0.9515,0.0000,0.9503,599.3275,0.0474,0.9275,0.0000,0.9247,557.7664,0.0596
13,0.9549,0.0000,0.9538,598.3285,0.0452,0.9270,0.0000,0.9250,557.3598,0.0611
14,0.9578,0.0000,0.9569,597.5938,0.0436,0.9281,0.0000,0.9257,557.8601,0.0617
15,0.9604,0.0000,0.9596,596.8901,0.0420,0.9250,0.0000,0.9221,558.3807,0.0615
16,0.9626,0.0011,0.9620,596.2849,0.0407,0.9279,0.0000,0.9258,556.6465,0.0609
17,0.9645,0.0005,0.9638,595.7175,0.0394,0.9329,0.0000,0.9311,556.0554,0.0579
18,0.9660,0.0016,0.9655,595.2639,0.0384,0.9300,0.0000,0.9277,557.2009,0.0604
19,0.9680,0.0021,0.9675,594.6479,0.0370,0.9224,0.0000,0.9197,556.7893,0.0667
