epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8377,0.0000,0.8018,631.6934,0.1225,0.8929,0.0000,0.8831,568.3901,0.0829
1,0.9197,0.0000,0.9151,608.9729,0.0687,0.9713,0.0000,0.9709,550.9942,0.0417
2,0.9870,0.0116,0.9869,591.8209,0.0311,0.9929,0.0459,0.9929,543.6336,0.0233
3,0.9949,0.1398,0.9949,586.7135,0.0195,0.9952,0.0918,0.9952,539.0712,0.0167
4,0.9968,0.2410,0.9968,584.4914,0.0142,0.9960,0.1327,0.9960,538.7354,0.0165
5,0.9980,0.3038,0.9980,582.8932,0.0105,0.9975,0.2296,0.9975,537.1491,0.0112
6,0.9982,0.2679,0.9982,581.8523,0.0083,0.9979,0.3214,0.9979,535.4783,0.0078
7,0.9983,0.2495,0.9983,581.2260,0.0068,0.9979,0.1837,0.9979,535.3776,0.0080
8,0.9984,0.2479,0.9984,580.8241,0.0059,0.9984,0.2653,0.9984,535.6567,0.0066
9,0.9984,0.2526,0.9984,580.5508,0.0053,0.9984,0.2194,0.9984,534.8166,0.0057
10,0.9985,0.2642,0.9985,580.3437,0.0049,0.9985,0.2602,0.9985,534.4713,0.0075
11,0.9985,0.2880,0.9985,580.1802,0.0045,0.9985,0.2908,0.9985,534.3305,0.0047
12,0.9986,0.3233,0.9986,580.0433,0.0042,0.9987,0.3673,0.9987,533.8576,0.0043
13,0.9987,0.3497,0.9987,579.9379,0.0040,0.9987,0.3571,0.9987,533.9101,0.0042
14,0.9987,0.3550,0.9987,579.8596,0.0038,0.9989,0.4184,0.9989,533.9651,0.0052
15,0.9987,0.3787,0.9987,579.8023,0.0038,0.9989,0.4184,0.9989,533.6925,0.0042
16,0.9987,0.3808,0.9987,579.7559,0.0036,0.9986,0.4031,0.9986,533.8952,0.0042
17,0.9988,0.3887,0.9988,579.6586,0.0034,0.9986,0.4082,0.9986,533.7361,0.0037
18,0.9988,0.3882,0.9988,579.6215,0.0033,0.9988,0.4439,0.9988,534.0948,0.0063
19,0.9988,0.3940,0.9988,579.5729,0.0032,0.9988,0.4592,0.9988,533.7459,0.0048
