epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7846,0.0000,0.7091,650.8834,0.1858,0.8119,0.0000,0.7325,598.7717,0.1543
1,0.7983,0.0000,0.7168,646.7790,0.1586,0.8148,0.0000,0.7395,595.5087,0.1449
2,0.8017,0.0000,0.7276,643.8808,0.1512,0.8139,0.0000,0.7425,594.2857,0.1420
3,0.8064,0.0000,0.7389,642.0538,0.1462,0.8185,0.0000,0.7504,593.3202,0.1392
4,0.8137,0.0000,0.7546,640.1296,0.1417,0.8203,0.0000,0.7551,592.2210,0.1379
5,0.8210,0.0000,0.7688,637.9461,0.1366,0.8213,0.0000,0.7582,592.0254,0.1370
6,0.8267,0.0000,0.7805,636.1593,0.1327,0.8233,0.0000,0.7632,591.4779,0.1348
7,0.8303,0.0000,0.7877,634.9382,0.1300,0.8227,0.0000,0.7631,591.2610,0.1350
8,0.8332,0.0000,0.7932,634.0079,0.1280,0.8229,0.0000,0.7637,591.0980,0.1346
9,0.8352,0.0000,0.7968,633.3871,0.1265,0.8223,0.0000,0.7639,590.9271,0.1349
10,0.8369,0.0000,0.7997,632.8258,0.1251,0.8238,0.0000,0.7651,590.7610,0.1339
11,0.8388,0.0000,0.8029,632.2702,0.1241,0.8243,0.0000,0.7704,589.9646,0.1330
12,0.8402,0.0000,0.8053,631.7653,0.1229,0.8251,0.0000,0.7705,589.8809,0.1327
13,0.8416,0.0000,0.8078,631.3764,0.1220,0.8264,0.0000,0.7714,590.0241,0.1317
14,0.8428,0.0000,0.8098,631.0186,0.1213,0.8274,0.0000,0.7732,589.7448,0.1313
15,0.8438,0.0000,0.8115,630.6594,0.1204,0.8256,0.0000,0.7722,589.8709,0.1325
16,0.8449,0.0000,0.8134,630.2496,0.1194,0.8277,0.0000,0.7764,589.2875,0.1306
17,0.8465,0.0000,0.8158,629.9009,0.1186,0.8281,0.0000,0.7800,588.7622,0.1311
18,0.8471,0.0000,0.8169,629.6401,0.1180,0.8284,0.0000,0.7779,589.0867,0.1306
19,0.8483,0.0000,0.8187,629.3343,0.1174,0.8295,0.0000,0.7812,588.7116,0.1306
