epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8702,0.0000,0.8459,623.7409,0.1036,0.9302,0.0000,0.9268,559.9300,0.0622
1,0.9674,0.0037,0.9667,595.9162,0.0393,0.9854,0.0255,0.9853,542.3456,0.0231
2,0.9975,0.6340,0.9975,582.6539,0.0101,1.0000,1.0000,1.0000,532.9063,0.0024
3,1.0000,0.9921,1.0000,578.7288,0.0016,1.0000,1.0000,1.0000,532.2889,0.0011
4,1.0000,0.9921,1.0000,578.4746,0.0009,1.0000,1.0000,1.0000,532.1304,0.0008
5,1.0000,0.9921,1.0000,578.3884,0.0007,1.0000,1.0000,1.0000,531.9380,0.0006
6,1.0000,0.9931,1.0000,578.3419,0.0005,1.0000,1.0000,1.0000,532.0580,0.0005
7,1.0000,0.9937,1.0000,578.3163,0.0005,1.0000,1.0000,1.0000,532.0444,0.0004
8,1.0000,0.9937,1.0000,578.2960,0.0004,1.0000,1.0000,1.0000,532.0656,0.0004
9,1.0000,0.9937,1.0000,578.2819,0.0004,1.0000,1.0000,1.0000,531.8934,0.0004
10,1.0000,0.9937,1.0000,578.2724,0.0003,1.0000,1.0000,1.0000,531.9126,0.0003
11,1.0000,0.9937,1.0000,578.2615,0.0003,1.0000,1.0000,1.0000,532.0185,0.0003
12,1.0000,0.9937,1.0000,578.2520,0.0003,1.0000,1.0000,1.0000,532.0279,0.0003
13,1.0000,0.9937,1.0000,578.2438,0.0003,1.0000,1.0000,1.0000,531.9742,0.0002
14,1.0000,0.9937,1.0000,578.2377,0.0002,1.0000,1.0000,1.0000,531.9500,0.0002
15,1.0000,0.9947,1.0000,578.2283,0.0002,1.0000,1.0000,1.0000,532.0042,0.0002
16,1.0000,0.9947,1.0000,578.2245,0.0002,1.0000,1.0000,1.0000,531.9583,0.0002
17,1.0000,0.9958,1.0000,578.2211,0.0002,1.0000,1.0000,1.0000,532.0716,0.0002
18,1.0000,0.9937,1.0000,578.2161,0.0002,1.0000,1.0000,1.0000,532.0372,0.0002
19,1.0000,0.9953,1.0000,578.2126,0.0002,1.0000,1.0000,1.0000,532.0245,0.0002
