epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2785,0.0000,0.2785,0.4340,0.2642,0.0000,0.2642,0.3335
1,0.3026,0.0000,0.3026,0.3307,0.3139,0.0000,0.3139,0.2804
2,0.3497,0.0000,0.3497,0.2625,0.3629,0.0000,0.3629,0.2319
3,0.4373,0.0000,0.4373,0.2159,0.4749,0.0000,0.4749,0.1885
4,0.5848,0.0000,0.5848,0.1702,0.6432,0.0000,0.6432,0.1414
5,0.7046,0.0000,0.7046,0.1319,0.7299,0.0000,0.7299,0.1094
6,0.7513,0.0000,0.7513,0.1057,0.7663,0.0000,0.7663,0.0903
7,0.7858,0.0000,0.7858,0.0882,0.8260,0.0000,0.8260,0.0785
8,0.8719,0.0000,0.8719,0.0760,0.9271,0.0000,0.9271,0.0692
9,0.9448,0.0000,0.9448,0.0672,0.9420,0.0000,0.9420,0.0626
10,0.9510,0.0000,0.9510,0.0621,0.9469,0.0000,0.9469,0.0587
11,0.9425,0.0000,0.9425,0.0584,0.9557,0.0000,0.9557,0.0555
12,0.9395,0.0000,0.9395,0.0556,0.9477,0.0000,0.9477,0.0526
13,0.9459,0.0000,0.9459,0.0534,0.9811,0.0000,0.9811,0.0505
14,0.9656,0.0000,0.9656,0.0511,0.9914,0.0000,0.9914,0.0484
15,0.9860,0.0000,0.9860,0.0490,0.9956,0.0000,0.9956,0.0465
16,0.9945,0.0000,0.9945,0.0470,0.9979,0.0000,0.9979,0.0444
17,0.9981,0.0000,0.9981,0.0447,0.9991,0.0000,0.9991,0.0421
18,0.9989,0.0000,0.9989,0.0422,0.9994,0.0000,0.9994,0.0395
19,0.9997,0.0000,0.9997,0.0393,1.0000,0.0000,1.0000,0.0365
