epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7969,0.0000,0.7095,646.4840,0.1585,0.8116,0.0000,0.7363,594.4004,0.1404
1,0.8081,0.0000,0.7483,640.8222,0.1401,0.8182,0.0000,0.7573,592.1080,0.1354
2,0.8230,0.0000,0.7817,636.8772,0.1314,0.8205,0.0000,0.7650,590.9666,0.1327
3,0.8317,0.0000,0.7975,634.4837,0.1261,0.8216,0.0000,0.7746,589.8785,0.1313
4,0.8376,0.0000,0.8073,632.7315,0.1223,0.8255,0.0000,0.7792,589.5458,0.1303
5,0.8414,0.0000,0.8135,631.5023,0.1195,0.8263,0.0000,0.7847,588.9596,0.1299
6,0.8448,0.0000,0.8189,630.5543,0.1175,0.8279,0.0000,0.7833,588.8428,0.1291
7,0.8480,0.0000,0.8234,629.7674,0.1156,0.8285,0.0000,0.7906,587.8961,0.1286
8,0.8504,0.0000,0.8271,629.0455,0.1140,0.8278,0.0000,0.7887,587.9781,0.1283
9,0.8527,0.0000,0.8305,628.3909,0.1126,0.8293,0.0000,0.7890,588.1096,0.1276
10,0.8549,0.0000,0.8335,627.8123,0.1112,0.8318,0.0000,0.7948,587.3346,0.1268
11,0.8573,0.0000,0.8371,627.1247,0.1098,0.8307,0.0000,0.7939,587.4108,0.1273
12,0.8590,0.0000,0.8394,626.6820,0.1087,0.8314,0.0000,0.7976,586.8879,0.1274
13,0.8606,0.0000,0.8415,626.2596,0.1079,0.8310,0.0000,0.7952,587.1058,0.1272
14,0.8617,0.0000,0.8431,625.9389,0.1071,0.8328,0.0000,0.7986,586.8440,0.1263
15,0.8635,0.0000,0.8456,625.5154,0.1062,0.8325,0.0000,0.7981,586.7447,0.1262
16,0.8653,0.0000,0.8480,625.1807,0.1054,0.8326,0.0000,0.8001,586.4887,0.1273
17,0.8661,0.0000,0.8492,624.8674,0.1048,0.8332,0.0000,0.8009,586.2025,0.1262
18,0.8674,0.0000,0.8508,624.6243,0.1042,0.8328,0.0000,0.8007,586.5499,0.1268
19,0.8684,0.0000,0.8521,624.3292,0.1035,0.8331,0.0000,0.7979,586.8089,0.1269
