epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2697,0.0000,0.2697,0.4271,0.3593,0.0000,0.3593,0.3327
1,0.3642,0.0000,0.3642,0.3089,0.3942,0.0000,0.3942,0.2674
2,0.4118,0.0000,0.4118,0.2469,0.4195,0.0000,0.4195,0.2176
3,0.4769,0.0000,0.4769,0.2052,0.5060,0.0000,0.5060,0.1813
4,0.5237,0.0000,0.5237,0.1763,0.5297,0.0000,0.5297,0.1594
5,0.5496,0.0000,0.5496,0.1564,0.5553,0.0000,0.5553,0.1433
6,0.5737,0.0000,0.5737,0.1426,0.5789,0.0000,0.5789,0.1322
7,0.5949,0.0000,0.5949,0.1319,0.5987,0.0000,0.5987,0.1228
8,0.6470,0.0000,0.6470,0.1223,0.7089,0.0000,0.7089,0.1139
9,0.7719,0.0000,0.7719,0.1122,0.8136,0.0000,0.8136,0.1038
10,0.8459,0.0000,0.8459,0.1004,0.8539,0.0000,0.8539,0.0916
11,0.8710,0.0000,0.8710,0.0889,0.8851,0.0000,0.8851,0.0812
12,0.8816,0.0000,0.8816,0.0799,0.8884,0.0000,0.8884,0.0732
13,0.9009,0.0000,0.9009,0.0722,0.9123,0.0000,0.9123,0.0658
14,0.9298,0.0000,0.9298,0.0650,0.9396,0.0000,0.9396,0.0590
15,0.9558,0.0000,0.9558,0.0586,0.9671,0.0000,0.9671,0.0534
16,0.9752,0.0000,0.9752,0.0525,0.9854,0.0000,0.9854,0.0476
17,0.9878,0.0000,0.9878,0.0464,0.9931,0.0000,0.9931,0.0423
18,0.9941,0.0000,0.9941,0.0411,0.9956,0.0000,0.9956,0.0380
19,0.9956,0.0000,0.9956,0.0369,0.9962,0.0000,0.9962,0.0348
