epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7981,0.0000,0.7146,645.8025,0.1571,0.8154,0.0000,0.7566,590.8265,0.1317
1,0.8294,0.0000,0.7951,633.6487,0.1238,0.8513,0.0000,0.8292,579.9674,0.1078
2,0.8722,0.0000,0.8553,620.6756,0.0947,0.8918,0.0000,0.8772,567.2246,0.0765
3,0.9099,0.0000,0.9037,605.6993,0.0614,0.9144,0.0000,0.9090,557.9579,0.0569
4,0.9176,0.0000,0.9142,601.9972,0.0534,0.9168,0.0000,0.9119,556.1677,0.0542
5,0.9200,0.0000,0.9173,600.9707,0.0512,0.9206,0.0000,0.9172,555.1268,0.0513
6,0.9222,0.0000,0.9201,600.2897,0.0496,0.9233,0.0000,0.9202,554.6481,0.0500
7,0.9365,0.0000,0.9351,599.5710,0.0474,0.9080,0.0000,0.9056,556.6281,0.0690
8,0.9808,0.0264,0.9807,592.7811,0.0310,0.9653,0.0357,0.9651,546.1836,0.0345
9,0.9902,0.0986,0.9902,586.4964,0.0177,0.9694,0.0561,0.9693,544.3368,0.0292
10,0.9927,0.1582,0.9927,584.8133,0.0143,0.9668,0.0153,0.9668,543.6717,0.0305
11,0.9938,0.1756,0.9938,584.0734,0.0128,0.9898,0.1531,0.9898,539.6385,0.0158
12,0.9945,0.1988,0.9945,583.5740,0.0118,0.9057,0.0000,0.9056,555.4320,0.0789
13,0.9952,0.2178,0.9952,583.1370,0.0108,0.9461,0.0000,0.9460,547.6261,0.0481
14,0.9956,0.2326,0.9956,582.8281,0.0102,0.9766,0.0510,0.9766,541.0656,0.0240
15,0.9960,0.2542,0.9960,582.4767,0.0094,0.9839,0.0714,0.9839,540.1008,0.0194
16,0.9960,0.2822,0.9960,582.3397,0.0092,0.9925,0.2245,0.9925,536.7761,0.0115
17,0.9967,0.3481,0.9967,581.9565,0.0083,0.9768,0.0510,0.9767,540.8908,0.0230
18,0.9967,0.3339,0.9967,581.8798,0.0082,0.9760,0.0612,0.9759,541.8400,0.0240
19,0.9969,0.3639,0.9969,581.7081,0.0078,0.9935,0.1276,0.9935,536.9314,0.0107
