epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8839,0.0011,0.8654,0.1027,0.9880,0.0000,0.9879,0.0279
1,0.9871,0.0084,0.9869,0.0154,0.9889,0.0000,0.9888,0.0110
2,0.9872,0.0095,0.9870,0.0106,0.9889,0.0000,0.9888,0.0095
3,0.9872,0.0095,0.9870,0.0098,0.9889,0.0000,0.9888,0.0089
4,0.9872,0.0095,0.9870,0.0094,0.9889,0.0000,0.9888,0.0086
5,0.9965,0.7326,0.9965,0.0088,1.0000,1.0000,1.0000,0.0079
6,1.0000,1.0000,1.0000,0.0078,1.0000,1.0000,1.0000,0.0073
7,1.0000,1.0000,1.0000,0.0072,1.0000,1.0000,1.0000,0.0070
8,1.0000,1.0000,1.0000,0.0069,1.0000,1.0000,1.0000,0.0069
9,1.0000,1.0000,1.0000,0.0066,1.0000,1.0000,1.0000,0.0067
10,1.0000,1.0000,1.0000,0.0065,1.0000,1.0000,1.0000,0.0066
11,1.0000,1.0000,1.0000,0.0064,1.0000,1.0000,1.0000,0.0067
12,1.0000,1.0000,1.0000,0.0064,1.0000,1.0000,1.0000,0.0067
13,1.0000,1.0000,1.0000,0.0063,1.0000,1.0000,1.0000,0.0067
14,1.0000,1.0000,1.0000,0.0063,1.0000,1.0000,1.0000,0.0066
15,1.0000,1.0000,1.0000,0.0063,1.0000,1.0000,1.0000,0.0066
16,1.0000,1.0000,1.0000,0.0063,1.0000,1.0000,1.0000,0.0066
17,1.0000,1.0000,1.0000,0.0063,1.0000,1.0000,1.0000,0.0066
18,1.0000,1.0000,1.0000,0.0064,1.0000,1.0000,1.0000,0.0066
19,1.0000,1.0000,1.0000,0.0062,1.0000,1.0000,1.0000,0.0066
