epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7753,0.0000,0.7019,650.0380,0.1930,0.8120,0.0000,0.7280,596.3229,0.1464
1,0.7966,0.0000,0.7072,646.2316,0.1555,0.8118,0.0000,0.7291,595.4591,0.1440
2,0.7975,0.0000,0.7117,645.3133,0.1528,0.8120,0.0000,0.7301,595.1032,0.1428
3,0.7992,0.0000,0.7189,644.3229,0.1504,0.8126,0.0000,0.7339,594.5449,0.1418
4,0.8013,0.0000,0.7263,643.3236,0.1482,0.8130,0.0000,0.7372,594.2972,0.1415
5,0.8037,0.0000,0.7333,642.3915,0.1459,0.8136,0.0000,0.7392,593.9723,0.1411
6,0.8066,0.0000,0.7418,641.4268,0.1440,0.8142,0.0000,0.7440,593.5647,0.1410
7,0.8102,0.0000,0.7506,640.5699,0.1421,0.8143,0.0000,0.7443,593.2773,0.1397
8,0.8121,0.0000,0.7560,639.6908,0.1403,0.8144,0.0000,0.7483,592.9314,0.1394
9,0.8139,0.0000,0.7604,639.0057,0.1386,0.8147,0.0000,0.7513,592.6824,0.1387
10,0.8153,0.0000,0.7636,638.5317,0.1375,0.8165,0.0000,0.7512,592.6389,0.1381
11,0.8169,0.0000,0.7669,638.0115,0.1363,0.8157,0.0000,0.7557,592.0076,0.1383
12,0.8189,0.0000,0.7710,637.5415,0.1354,0.8145,0.0000,0.7531,592.5177,0.1386
13,0.8205,0.0000,0.7746,637.1174,0.1344,0.8163,0.0000,0.7534,592.2788,0.1376
14,0.8215,0.0000,0.7766,636.8697,0.1339,0.8163,0.0000,0.7586,591.9686,0.1379
15,0.8228,0.0000,0.7791,636.4762,0.1330,0.8185,0.0000,0.7605,591.9688,0.1373
16,0.8241,0.0000,0.7812,636.2385,0.1325,0.8173,0.0000,0.7601,591.9404,0.1374
17,0.8248,0.0000,0.7828,635.9806,0.1320,0.8161,0.0000,0.7605,591.8425,0.1374
18,0.8253,0.0000,0.7840,635.7832,0.1316,0.8188,0.0000,0.7647,591.6243,0.1368
19,0.8260,0.0000,0.7855,635.5219,0.1309,0.8181,0.0000,0.7650,591.5198,0.1369
