epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8237,0.0000,0.7748,637.8887,0.1349,0.8282,0.0000,0.7841,588.7478,0.1283
1,0.8623,0.0000,0.8426,625.3515,0.1058,0.8417,0.0000,0.8054,584.9494,0.1182
2,0.8814,0.0000,0.8687,619.3740,0.0925,0.8482,0.0000,0.8212,582.0093,0.1148
3,0.8933,0.0000,0.8838,615.5720,0.0839,0.8525,0.0000,0.8268,581.3447,0.1110
4,0.9013,0.0000,0.8935,613.1501,0.0786,0.8536,0.0000,0.8277,581.0591,0.1097
5,0.9064,0.0000,0.8998,611.4522,0.0747,0.8600,0.0000,0.8392,579.3803,0.1076
6,0.9112,0.0005,0.9054,609.9853,0.0714,0.8591,0.0000,0.8394,578.7763,0.1069
7,0.9145,0.0011,0.9092,608.9512,0.0691,0.8597,0.0000,0.8404,578.7022,0.1070
8,0.9173,0.0021,0.9124,608.0568,0.0671,0.8609,0.0000,0.8432,577.8457,0.1060
9,0.9197,0.0037,0.9152,607.3761,0.0656,0.8621,0.0000,0.8431,578.4612,0.1057
10,0.9221,0.0037,0.9179,606.6613,0.0640,0.8618,0.0000,0.8438,577.8306,0.1054
11,0.9239,0.0037,0.9199,606.1295,0.0628,0.8634,0.0000,0.8474,577.0467,0.1055
12,0.9254,0.0026,0.9217,605.7044,0.0619,0.8599,0.0000,0.8440,576.9316,0.1072
13,0.9267,0.0053,0.9230,605.2356,0.0608,0.8630,0.0000,0.8469,576.7774,0.1050
14,0.9283,0.0032,0.9249,604.8550,0.0600,0.8641,0.0000,0.8482,577.3100,0.1047
15,0.9296,0.0084,0.9263,604.5062,0.0592,0.8620,0.0000,0.8468,576.3621,0.1058
16,0.9306,0.0063,0.9275,604.2405,0.0586,0.8637,0.0000,0.8475,576.8787,0.1047
17,0.9317,0.0095,0.9286,603.8632,0.0578,0.8634,0.0000,0.8490,576.1883,0.1049
18,0.9327,0.0079,0.9298,603.5901,0.0572,0.8653,0.0000,0.8501,576.4929,0.1047
19,0.9329,0.0084,0.9299,603.4806,0.0569,0.8641,0.0000,0.8486,576.5514,0.1055
