epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2896,0.0000,0.2896,0.4728,0.2675,0.0000,0.2675,0.3384
1,0.2893,0.0000,0.2893,0.3314,0.2988,0.0000,0.2988,0.2815
2,0.3162,0.0000,0.3162,0.2589,0.3491,0.0000,0.3491,0.2240
3,0.3923,0.0000,0.3923,0.2110,0.4476,0.0000,0.4476,0.1817
4,0.4933,0.0000,0.4933,0.1735,0.5394,0.0000,0.5394,0.1491
5,0.5837,0.0000,0.5837,0.1434,0.6249,0.0000,0.6249,0.1235
6,0.6667,0.0000,0.6667,0.1183,0.6938,0.0000,0.6938,0.1031
7,0.7238,0.0000,0.7238,0.0988,0.7269,0.0000,0.7269,0.0892
8,0.7488,0.0000,0.7488,0.0856,0.7436,0.0000,0.7436,0.0790
9,0.7605,0.0000,0.7605,0.0772,0.7533,0.0000,0.7533,0.0729
10,0.7660,0.0000,0.7660,0.0714,0.7577,0.0000,0.7577,0.0681
11,0.7704,0.0000,0.7704,0.0670,0.7604,0.0000,0.7604,0.0643
12,0.7725,0.0000,0.7725,0.0632,0.7623,0.0000,0.7623,0.0611
13,0.7753,0.0000,0.7753,0.0598,0.7643,0.0000,0.7643,0.0574
14,0.7770,0.0000,0.7770,0.0559,0.7655,0.0000,0.7655,0.0530
15,0.7804,0.0000,0.7804,0.0515,0.7658,0.0000,0.7658,0.0493
16,0.7797,0.0000,0.7797,0.0475,0.7659,0.0000,0.7659,0.0455
17,0.7786,0.0000,0.7786,0.0441,0.7659,0.0000,0.7659,0.0424
18,0.7790,0.0000,0.7790,0.0413,0.7675,0.0000,0.7675,0.0400
19,0.8404,0.0000,0.8404,0.0388,0.9360,0.0000,0.9360,0.0378
