epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8889,0.0000,0.8882,612.8406,0.1187,0.9773,0.0000,0.9768,543.2572,0.0280
1,0.9786,0.0000,0.9781,587.8209,0.0246,0.9780,0.0000,0.9774,541.2778,0.0222
2,0.9806,0.0000,0.9802,586.2873,0.0207,0.9861,0.0000,0.9859,537.6414,0.0149
3,0.9894,0.0200,0.9893,582.7992,0.0122,0.9941,0.0663,0.9941,534.9822,0.0062
4,0.9944,0.0717,0.9944,580.8124,0.0070,0.9943,0.0765,0.9943,534.2898,0.0059
5,0.9945,0.0738,0.9945,580.7255,0.0068,0.9944,0.0765,0.9943,534.0078,0.0058
6,0.9946,0.0770,0.9946,580.6266,0.0066,0.9945,0.0765,0.9944,533.4485,0.0057
7,0.9947,0.0791,0.9946,580.6081,0.0064,0.9945,0.0765,0.9944,534.2105,0.0056
8,0.9947,0.0796,0.9947,580.5431,0.0063,0.9946,0.0765,0.9945,535.2387,0.0057
9,0.9948,0.0796,0.9947,580.5464,0.0063,0.9948,0.0765,0.9948,534.0650,0.0053
10,0.9949,0.0823,0.9949,580.4819,0.0061,0.9949,0.0765,0.9948,534.4214,0.0052
11,0.9949,0.0844,0.9949,580.4647,0.0061,0.9949,0.0765,0.9949,534.2452,0.0052
12,0.9950,0.0865,0.9949,580.4563,0.0060,0.9949,0.0765,0.9949,533.8615,0.0052
13,0.9950,0.0849,0.9950,580.3819,0.0059,0.9949,0.0765,0.9949,534.0811,0.0052
14,0.9950,0.0865,0.9950,580.4182,0.0058,0.9948,0.0663,0.9948,533.7466,0.0052
15,0.9950,0.0870,0.9950,580.3838,0.0058,0.9949,0.0765,0.9949,534.2831,0.0052
16,0.9950,0.0854,0.9950,580.3889,0.0057,0.9949,0.0765,0.9949,533.9914,0.0052
17,0.9951,0.0876,0.9950,580.3021,0.0056,0.9949,0.0765,0.9949,533.9648,0.0051
18,0.9951,0.0860,0.9950,580.3061,0.0056,0.9949,0.0765,0.9949,533.9118,0.0051
19,0.9951,0.0860,0.9950,580.3244,0.0056,0.9949,0.0765,0.9949,534.0420,0.0051
