epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7743,0.0000,0.7056,652.4508,0.2059,0.8119,0.0000,0.7299,598.1079,0.1521
1,0.7968,0.0000,0.7119,646.8670,0.1587,0.8123,0.0000,0.7299,596.0329,0.1440
2,0.7978,0.0000,0.7157,645.2370,0.1531,0.8116,0.0000,0.7341,594.8098,0.1421
3,0.8004,0.0000,0.7263,643.7606,0.1496,0.8139,0.0000,0.7389,593.7924,0.1395
4,0.8036,0.0000,0.7357,642.4287,0.1463,0.8163,0.0000,0.7497,592.7628,0.1378
5,0.8084,0.0000,0.7486,640.8528,0.1427,0.8178,0.0000,0.7514,592.4321,0.1361
6,0.8112,0.0000,0.7553,639.8842,0.1403,0.8185,0.0000,0.7536,592.1663,0.1355
7,0.8143,0.0000,0.7628,638.7546,0.1378,0.8189,0.0000,0.7565,591.5791,0.1346
8,0.8172,0.0000,0.7698,637.6283,0.1351,0.8179,0.0000,0.7593,591.1461,0.1336
9,0.8204,0.0000,0.7760,636.5066,0.1323,0.8202,0.0000,0.7664,590.4176,0.1327
10,0.8246,0.0000,0.7840,635.0501,0.1288,0.8201,0.0000,0.7640,590.3143,0.1318
11,0.8271,0.0000,0.7881,634.2030,0.1269,0.8216,0.0000,0.7670,589.8570,0.1307
12,0.8287,0.0000,0.7914,633.5803,0.1257,0.8222,0.0000,0.7715,589.4365,0.1305
13,0.8307,0.0000,0.7952,632.9712,0.1244,0.8229,0.0000,0.7754,589.0142,0.1301
14,0.8321,0.0000,0.7980,632.4859,0.1234,0.8223,0.0000,0.7776,588.5514,0.1298
15,0.8333,0.0000,0.8000,632.1863,0.1226,0.8231,0.0000,0.7745,588.7035,0.1294
16,0.8346,0.0000,0.8021,631.7400,0.1217,0.8229,0.0000,0.7738,588.9776,0.1295
17,0.8356,0.0000,0.8039,631.5075,0.1212,0.8246,0.0000,0.7792,588.5333,0.1291
18,0.8369,0.0000,0.8059,631.1582,0.1203,0.8253,0.0000,0.7782,588.7067,0.1287
19,0.8381,0.0000,0.8083,630.7902,0.1195,0.8248,0.0000,0.7791,588.4539,0.1289
