epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8788,0.0000,0.8578,621.2961,0.0977,0.9417,0.0000,0.9397,556.8012,0.0547
1,0.9706,0.0037,0.9700,593.8483,0.0347,0.9938,0.0816,0.9937,540.2241,0.0168
2,0.9997,0.9198,0.9997,580.2315,0.0046,1.0000,1.0000,1.0000,532.7531,0.0014
3,1.0000,0.9937,1.0000,578.6267,0.0012,1.0000,1.0000,1.0000,532.2137,0.0007
4,1.0000,0.9937,1.0000,578.4677,0.0008,1.0000,1.0000,1.0000,532.1672,0.0005
5,1.0000,0.9937,1.0000,578.3792,0.0006,1.0000,1.0000,1.0000,532.1209,0.0004
6,1.0000,0.9937,1.0000,578.3319,0.0005,1.0000,1.0000,1.0000,532.1427,0.0003
7,1.0000,0.9937,1.0000,578.2991,0.0004,1.0000,1.0000,1.0000,532.0711,0.0003
8,1.0000,0.9937,1.0000,578.2802,0.0003,1.0000,1.0000,1.0000,532.0749,0.0003
9,1.0000,0.9937,1.0000,578.2603,0.0003,1.0000,1.0000,1.0000,531.8801,0.0002
10,1.0000,0.9937,1.0000,578.2459,0.0002,1.0000,1.0000,1.0000,532.0271,0.0002
11,1.0000,0.9937,1.0000,578.2356,0.0002,1.0000,1.0000,1.0000,531.9233,0.0002
12,1.0000,0.9937,1.0000,578.2269,0.0002,1.0000,1.0000,1.0000,532.0007,0.0002
13,1.0000,0.9937,1.0000,578.2195,0.0002,1.0000,1.0000,1.0000,531.9796,0.0002
14,1.0000,0.9937,1.0000,578.2117,0.0002,1.0000,1.0000,1.0000,532.0187,0.0002
15,1.0000,0.9958,1.0000,578.2063,0.0001,1.0000,1.0000,1.0000,532.0474,0.0001
16,1.0000,0.9968,1.0000,578.2021,0.0001,1.0000,1.0000,1.0000,532.0349,0.0001
17,1.0000,0.9979,1.0000,578.1968,0.0001,1.0000,1.0000,1.0000,532.0749,0.0001
18,1.0000,0.9979,1.0000,578.1943,0.0001,1.0000,1.0000,1.0000,531.9931,0.0001
19,1.0000,0.9979,1.0000,578.1912,0.0001,1.0000,1.0000,1.0000,532.0178,0.0001
