epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2093,0.0000,0.2093,0.5343,0.2282,0.0000,0.2282,0.3471
1,0.2378,0.0000,0.2378,0.3951,0.2609,0.0000,0.2609,0.3351
2,0.2809,0.0000,0.2809,0.3140,0.3206,0.0000,0.3206,0.2723
3,0.3679,0.0000,0.3679,0.2545,0.4013,0.0000,0.4013,0.2231
4,0.4470,0.0000,0.4470,0.2125,0.4811,0.0000,0.4811,0.1896
5,0.4943,0.0000,0.4943,0.1843,0.5096,0.0000,0.5096,0.1664
6,0.5316,0.0000,0.5316,0.1632,0.5500,0.0000,0.5500,0.1481
7,0.5708,0.0000,0.5708,0.1451,0.5919,0.0000,0.5919,0.1307
8,0.6127,0.0000,0.6127,0.1282,0.6350,0.0000,0.6350,0.1137
9,0.6906,0.0000,0.6906,0.1104,0.7528,0.0000,0.7528,0.0963
10,0.7561,0.0000,0.7561,0.0937,0.8094,0.0000,0.8094,0.0826
11,0.8121,0.0000,0.8121,0.0806,0.8712,0.0000,0.8712,0.0719
12,0.8760,0.0000,0.8760,0.0709,0.9128,0.0000,0.9128,0.0640
13,0.9170,0.0000,0.9170,0.0636,0.9206,0.0000,0.9206,0.0574
14,0.9269,0.0000,0.9269,0.0572,0.9358,0.0000,0.9358,0.0508
15,0.9483,0.0000,0.9483,0.0504,0.9634,0.0000,0.9634,0.0437
16,0.9756,0.0000,0.9756,0.0432,0.9876,0.0000,0.9876,0.0376
17,0.9885,0.0000,0.9885,0.0366,0.9902,0.0000,0.9902,0.0320
18,0.9905,0.0000,0.9905,0.0310,0.9909,0.0000,0.9909,0.0271
19,0.9913,0.0000,0.9913,0.0260,0.9912,0.0000,0.9912,0.0228
