epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2976,0.0000,0.2976,0.3659,0.2908,0.0000,0.2908,0.2939
1,0.3003,0.0000,0.3003,0.2711,0.2885,0.0000,0.2885,0.2532
2,0.3015,0.0000,0.3015,0.2293,0.2888,0.0000,0.2888,0.2153
3,0.3012,0.0000,0.3012,0.2026,0.2903,0.0000,0.2903,0.1857
4,0.3017,0.0000,0.3017,0.1870,0.2895,0.0000,0.2895,0.1739
5,0.3038,0.0000,0.3038,0.1774,0.2894,0.0000,0.2894,0.1650
6,0.3039,0.0000,0.3039,0.1716,0.2944,0.0000,0.2944,0.1610
7,0.3080,0.0000,0.3080,0.1674,0.2982,0.0000,0.2982,0.1578
8,0.3086,0.0000,0.3086,0.1641,0.2976,0.0000,0.2976,0.1539
9,0.3190,0.0000,0.3190,0.1622,0.2972,0.0000,0.2972,0.1536
10,0.3237,0.0000,0.3237,0.1606,0.3083,0.0000,0.3083,0.1520
11,0.3246,0.0000,0.3246,0.1593,0.3080,0.0000,0.3080,0.1511
12,0.3262,0.0000,0.3262,0.1579,0.3108,0.0000,0.3108,0.1500
13,0.3272,0.0000,0.3272,0.1568,0.3189,0.0000,0.3189,0.1495
14,0.3284,0.0000,0.3284,0.1564,0.3122,0.0000,0.3122,0.1485
15,0.3299,0.0000,0.3299,0.1558,0.3149,0.0000,0.3149,0.1487
16,0.3319,0.0000,0.3319,0.1554,0.3154,0.0000,0.3154,0.1475
17,0.3329,0.0000,0.3329,0.1550,0.3181,0.0000,0.3181,0.1474
18,0.3347,0.0000,0.3347,0.1546,0.3177,0.0000,0.3177,0.1474
19,0.3366,0.0000,0.3366,0.1546,0.3173,0.0000,0.3173,0.1469
