epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8464,0.0000,0.8128,630.5945,0.1197,0.8863,0.0000,0.8747,572.4415,0.0907
1,0.9405,0.0000,0.9378,604.8139,0.0596,0.9591,0.0000,0.9583,552.3570,0.0467
2,0.9808,0.0327,0.9806,591.3849,0.0301,0.9913,0.0510,0.9913,542.3463,0.0232
3,0.9992,0.8191,0.9992,581.5515,0.0080,0.9999,0.9745,0.9999,533.1709,0.0026
4,0.9999,0.9847,0.9999,578.7494,0.0017,0.9999,0.9745,0.9999,532.4943,0.0012
5,0.9999,0.9847,0.9999,578.5394,0.0011,0.9999,0.9745,0.9999,532.3317,0.0009
6,0.9999,0.9847,0.9999,578.4649,0.0009,0.9999,0.9745,0.9999,532.1940,0.0008
7,0.9999,0.9847,0.9999,578.4129,0.0007,0.9999,0.9745,0.9999,532.1622,0.0007
8,0.9999,0.9847,0.9999,578.3889,0.0007,0.9999,0.9745,0.9999,532.2304,0.0006
9,0.9999,0.9847,0.9999,578.3604,0.0006,0.9999,0.9745,0.9999,532.1876,0.0005
10,0.9999,0.9847,0.9999,578.3459,0.0005,0.9999,0.9745,0.9999,532.1237,0.0005
11,0.9999,0.9847,0.9999,578.3361,0.0005,0.9999,0.9745,0.9999,532.0812,0.0005
12,0.9999,0.9858,0.9999,578.3211,0.0005,0.9999,0.9745,0.9999,532.1109,0.0004
13,1.0000,0.9868,1.0000,578.3100,0.0004,0.9999,0.9745,0.9999,532.0557,0.0004
14,1.0000,0.9884,1.0000,578.2968,0.0004,0.9999,0.9745,0.9999,532.0304,0.0004
15,1.0000,0.9910,1.0000,578.2893,0.0004,0.9999,0.9745,0.9999,531.9402,0.0003
16,1.0000,0.9910,1.0000,578.2834,0.0004,0.9999,0.9745,0.9999,532.1019,0.0003
17,1.0000,0.9916,1.0000,578.2763,0.0003,0.9999,0.9745,0.9999,532.1274,0.0003
18,1.0000,0.9916,1.0000,578.2712,0.0003,0.9999,0.9745,0.9999,532.0012,0.0003
19,1.0000,0.9921,1.0000,578.2665,0.0003,0.9999,0.9745,0.9999,532.0417,0.0003
