epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8332,0.0000,0.7929,634.1451,0.1272,0.8629,0.0000,0.8444,577.3656,0.1034
1,0.8968,0.0000,0.8880,616.1009,0.0851,0.9091,0.0000,0.9024,566.2137,0.0768
2,0.9284,0.0000,0.9249,607.7430,0.0667,0.9276,0.0000,0.9234,561.2060,0.0648
3,0.9500,0.0000,0.9486,601.7618,0.0533,0.9531,0.0000,0.9517,554.9443,0.0503
4,0.9700,0.0005,0.9695,596.2390,0.0411,0.9776,0.0000,0.9774,547.8346,0.0358
5,0.9871,0.0475,0.9870,591.0238,0.0293,0.9913,0.0357,0.9912,543.3795,0.0231
6,0.9954,0.2637,0.9954,587.1257,0.0208,0.9976,0.4337,0.9976,539.5723,0.0130
7,0.9983,0.5860,0.9983,584.5807,0.0150,0.9989,0.7398,0.9989,536.8208,0.0083
8,0.9988,0.7078,0.9988,583.6137,0.0129,0.9993,0.8316,0.9993,535.8064,0.0076
9,0.9991,0.7690,0.9991,582.9446,0.0114,0.9994,0.8673,0.9994,535.8706,0.0067
10,0.9992,0.8006,0.9992,582.5459,0.0103,0.9995,0.8827,0.9995,535.6921,0.0050
11,0.9994,0.8444,0.9994,582.2259,0.0096,0.9995,0.8980,0.9995,535.3730,0.0046
12,0.9995,0.8713,0.9995,581.9831,0.0090,0.9995,0.9031,0.9995,534.5403,0.0045
13,0.9995,0.8797,0.9995,581.7551,0.0085,0.9995,0.8980,0.9995,533.9806,0.0036
14,0.9996,0.8977,0.9996,581.6148,0.0081,0.9995,0.8980,0.9995,534.1434,0.0033
15,0.9996,0.8972,0.9996,581.3837,0.0076,0.9995,0.9082,0.9995,534.1450,0.0034
16,0.9996,0.9066,0.9996,581.3012,0.0074,0.9995,0.9133,0.9995,534.3607,0.0034
17,0.9996,0.9088,0.9996,581.1208,0.0069,0.9996,0.9235,0.9996,533.8592,0.0028
18,0.9996,0.9014,0.9996,581.0369,0.0068,0.9995,0.9082,0.9995,533.2646,0.0027
19,0.9997,0.9140,0.9997,580.9119,0.0065,0.9996,0.9133,0.9996,533.5812,0.0025
