epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7844,0.0000,0.7077,650.5531,0.1843,0.8119,0.0000,0.7316,599.1068,0.1551
1,0.7977,0.0000,0.7149,646.9082,0.1586,0.8116,0.0000,0.7369,595.9399,0.1480
2,0.8026,0.0000,0.7304,643.5709,0.1507,0.8113,0.0000,0.7426,594.9032,0.1462
3,0.8095,0.0000,0.7471,641.1803,0.1449,0.8182,0.0000,0.7500,592.8977,0.1387
4,0.8161,0.0000,0.7614,639.2074,0.1404,0.8189,0.0000,0.7499,592.4757,0.1376
5,0.8195,0.0000,0.7680,638.2011,0.1383,0.8187,0.0000,0.7504,592.4205,0.1373
6,0.8225,0.0000,0.7737,637.3032,0.1362,0.8206,0.0000,0.7562,591.6548,0.1361
7,0.8258,0.0000,0.7800,636.3325,0.1340,0.8229,0.0000,0.7637,590.9989,0.1351
8,0.8273,0.0000,0.7830,635.7274,0.1327,0.8237,0.0000,0.7641,590.9927,0.1343
9,0.8292,0.0000,0.7866,634.9931,0.1309,0.8226,0.0000,0.7608,591.2833,0.1346
10,0.8316,0.0000,0.7905,634.3324,0.1292,0.8233,0.0000,0.7636,590.7929,0.1339
11,0.8331,0.0000,0.7935,633.7675,0.1279,0.8227,0.0000,0.7648,590.8327,0.1344
12,0.8345,0.0000,0.7960,633.4823,0.1271,0.8247,0.0000,0.7659,590.6029,0.1332
13,0.8364,0.0000,0.7995,632.9148,0.1258,0.8239,0.0000,0.7665,590.3514,0.1328
14,0.8374,0.0000,0.8013,632.5781,0.1250,0.8253,0.0000,0.7694,590.2231,0.1328
15,0.8377,0.0000,0.8023,632.3635,0.1247,0.8247,0.0000,0.7683,590.0478,0.1321
16,0.8391,0.0000,0.8048,631.9909,0.1238,0.8256,0.0000,0.7681,590.1619,0.1319
17,0.8402,0.0000,0.8063,631.6869,0.1230,0.8277,0.0000,0.7740,589.3475,0.1307
18,0.8413,0.0000,0.8083,631.3199,0.1222,0.8268,0.0000,0.7731,589.4527,0.1310
19,0.8419,0.0000,0.8093,631.0348,0.1216,0.8269,0.0000,0.7761,588.9117,0.1304
