epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8155,0.0000,0.7754,637.3554,0.1551,0.8727,0.0000,0.8544,575.8750,0.0973
1,0.9039,0.0000,0.8963,616.2867,0.0854,0.9262,0.0000,0.9213,564.4723,0.0734
2,0.9331,0.0000,0.9292,609.0361,0.0693,0.9410,0.0000,0.9378,557.8022,0.0575
3,0.9380,0.0000,0.9349,603.1290,0.0564,0.9364,0.0000,0.9333,555.2374,0.0530
4,0.9377,0.0000,0.9351,601.6282,0.0532,0.9398,0.0000,0.9369,555.2599,0.0515
5,0.9397,0.0000,0.9375,601.0785,0.0519,0.9377,0.0000,0.9355,554.2442,0.0507
6,0.9398,0.0000,0.9379,600.7980,0.0514,0.9377,0.0000,0.9357,554.2543,0.0502
7,0.9405,0.0000,0.9387,600.5985,0.0509,0.9389,0.0000,0.9368,554.2736,0.0500
8,0.9422,0.0000,0.9406,600.4589,0.0506,0.9395,0.0000,0.9374,554.8961,0.0502
9,0.9436,0.0000,0.9420,600.3278,0.0503,0.9410,0.0000,0.9389,553.5141,0.0501
10,0.9455,0.0000,0.9440,600.2298,0.0501,0.9424,0.0000,0.9405,553.3356,0.0498
11,0.9459,0.0000,0.9444,600.1645,0.0500,0.9447,0.0000,0.9427,553.7337,0.0491
12,0.9472,0.0000,0.9457,600.0503,0.0497,0.9451,0.0000,0.9434,553.6115,0.0488
13,0.9479,0.0000,0.9465,599.9428,0.0495,0.9463,0.0000,0.9445,553.3784,0.0486
14,0.9495,0.0000,0.9481,599.8379,0.0493,0.9482,0.0000,0.9466,554.0401,0.0485
15,0.9514,0.0000,0.9501,599.7519,0.0492,0.9490,0.0000,0.9474,553.3823,0.0483
16,0.9522,0.0000,0.9509,599.6822,0.0490,0.9510,0.0000,0.9496,552.5835,0.0485
17,0.9535,0.0000,0.9524,599.6102,0.0489,0.9504,0.0000,0.9488,553.3044,0.0481
18,0.9539,0.0000,0.9527,599.5610,0.0488,0.9513,0.0000,0.9499,553.4786,0.0480
19,0.9546,0.0000,0.9534,599.5292,0.0487,0.9515,0.0000,0.9503,553.1006,0.0487
