epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2345,0.0000,0.2345,0.3922,0.2438,0.0000,0.2438,0.2083
1,0.2794,0.0000,0.2794,0.2438,0.3026,0.0000,0.3026,0.2042
2,0.3148,0.0000,0.3148,0.1826,0.3447,0.0000,0.3447,0.1669
3,0.3615,0.0000,0.3615,0.1575,0.3845,0.0000,0.3845,0.1472
4,0.4018,0.0000,0.4018,0.1431,0.4298,0.0000,0.4298,0.1351
5,0.5221,0.0000,0.5221,0.1325,0.6226,0.0000,0.6226,0.1257
6,0.7086,0.0000,0.7086,0.1232,0.7337,0.0000,0.7337,0.1172
7,0.7780,0.0000,0.7780,0.1150,0.7752,0.0000,0.7752,0.1099
8,0.8171,0.0000,0.8171,0.1074,0.7991,0.0000,0.7991,0.1027
9,0.8365,0.0000,0.8365,0.0998,0.8172,0.0000,0.8172,0.0957
10,0.8487,0.0000,0.8487,0.0927,0.8327,0.0000,0.8327,0.0890
11,0.8574,0.0000,0.8574,0.0864,0.8402,0.0000,0.8402,0.0834
12,0.8638,0.0000,0.8638,0.0810,0.8442,0.0000,0.8442,0.0785
13,0.8668,0.0000,0.8668,0.0763,0.8453,0.0000,0.8453,0.0743
14,0.8683,0.0000,0.8683,0.0722,0.8520,0.0000,0.8520,0.0705
15,0.8707,0.0000,0.8707,0.0684,0.8511,0.0000,0.8511,0.0668
16,0.8746,0.0000,0.8746,0.0643,0.8565,0.0000,0.8565,0.0631
17,0.8802,0.0000,0.8802,0.0606,0.8665,0.0000,0.8665,0.0597
18,0.8845,0.0000,0.8845,0.0575,0.8751,0.0000,0.8751,0.0565
19,0.8908,0.0000,0.8908,0.0542,0.8843,0.0000,0.8843,0.0531
