epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7828,0.0000,0.7043,646.9410,0.1687,0.8129,0.0000,0.7343,593.3062,0.1373
1,0.7988,0.0000,0.7210,641.9226,0.1434,0.8155,0.0000,0.7617,590.3815,0.1315
2,0.8138,0.0000,0.7740,637.5435,0.1337,0.8254,0.0000,0.7895,587.2686,0.1242
3,0.8288,0.0000,0.7999,633.6737,0.1250,0.8333,0.0000,0.8016,585.4530,0.1198
4,0.8352,0.0000,0.8104,631.4699,0.1202,0.8376,0.0000,0.8076,584.2486,0.1166
5,0.8413,0.0000,0.8189,629.7014,0.1164,0.8431,0.0000,0.8177,582.7133,0.1139
6,0.8461,0.0000,0.8257,628.2108,0.1131,0.8463,0.0000,0.8218,581.9188,0.1118
7,0.8491,0.0000,0.8298,627.1425,0.1107,0.8472,0.0000,0.8253,580.9550,0.1107
8,0.8517,0.0000,0.8334,626.1910,0.1087,0.8499,0.0000,0.8282,580.5937,0.1096
9,0.8545,0.0000,0.8373,625.2690,0.1066,0.8492,0.0000,0.8284,579.9801,0.1093
10,0.8571,0.0000,0.8408,624.5292,0.1049,0.8502,0.0000,0.8305,579.3967,0.1082
11,0.8586,0.0000,0.8428,623.9092,0.1036,0.8516,0.0000,0.8321,579.2014,0.1075
12,0.8603,0.0000,0.8449,623.3628,0.1023,0.8513,0.0000,0.8309,579.1455,0.1071
13,0.8618,0.0000,0.8469,622.9079,0.1014,0.8515,0.0000,0.8322,578.8400,0.1068
14,0.8630,0.0000,0.8485,622.4942,0.1004,0.8524,0.0000,0.8332,578.4136,0.1059
15,0.8643,0.0000,0.8503,622.1496,0.0998,0.8524,0.0000,0.8338,578.2515,0.1062
16,0.8651,0.0000,0.8514,621.8648,0.0991,0.8542,0.0000,0.8354,578.3309,0.1058
17,0.8659,0.0000,0.8525,621.6327,0.0986,0.8530,0.0000,0.8340,578.3951,0.1053
18,0.8670,0.0000,0.8538,621.3464,0.0980,0.8539,0.0000,0.8357,577.9177,0.1054
19,0.8677,0.0000,0.8548,621.1007,0.0974,0.8545,0.0000,0.8378,577.3763,0.1048
